tick, sec, speed, distance, spdacm, x, y
367, 6.116667, 0.241914, 195.152567, 194.917969, 694.917969, 109.000000
368, 6.133333, 0.235872, 195.388439, 195.160156, 695.160156, 109.000000
369, 6.150000, 0.229834, 195.618273, 195.394531, 695.394531, 109.000000
370, 6.166667, 0.223800, 195.842073, 195.625000, 695.625000, 109.000000
371, 6.183333, 0.217771, 196.059844, 195.847656, 695.847656, 109.000000
372, 6.200000, 0.211746, 196.271590, 196.066406, 696.066406, 109.000000
373, 6.216667, 0.205726, 196.477315, 196.277344, 696.277344, 109.000000
374, 6.233333, 0.199711, 196.677026, 196.484375, 696.484375, 109.000000
375, 6.250000, 0.193702, 196.870728, 196.683594, 696.683594, 109.000000
376, 6.266667, 0.187698, 197.058426, 196.878906, 696.878906, 109.000000
377, 6.283333, 0.181701, 197.240127, 197.066406, 697.066406, 109.000000
378, 6.300000, 0.175710, 197.415837, 197.246094, 697.246094, 109.000000
379, 6.316667, 0.169726, 197.585563, 197.421875, 697.421875, 109.000000
380, 6.333333, 0.163749, 197.749312, 197.593750, 697.593750, 109.000000
381, 6.350000, 0.157781, 197.907093, 197.753906, 697.753906, 109.000000
382, 6.366667, 0.151821, 198.058914, 197.914063, 697.914063, 109.000000
383, 6.383333, 0.145870, 198.204784, 198.066406, 698.066406, 109.000000
384, 6.400000, 0.139929, 198.344713, 198.210938, 698.210938, 109.000000
385, 6.416667, 0.133999, 198.478711, 198.351563, 698.351563, 109.000000
386, 6.433333, 0.128080, 198.606791, 198.484375, 698.484375, 109.000000
387, 6.450000, 0.122174, 198.728965, 198.613281, 698.613281, 109.000000
388, 6.466667, 0.116282, 198.845247, 198.734375, 698.734375, 109.000000
389, 6.483333, 0.110404, 198.955651, 198.851563, 698.851563, 109.000000
390, 6.500000, 0.104544, 199.060195, 198.960938, 698.960938, 109.000000
391, 6.516667, 0.098701, 199.158896, 199.066406, 699.066406, 109.000000
392, 6.533333, 0.092880, 199.251776, 199.164063, 699.164063, 109.000000
393, 6.550000, 0.087081, 199.338857, 199.257813, 699.257813, 109.000000
394, 6.566667, 0.081307, 199.420164, 199.343750, 699.343750, 109.000000
395, 6.583333, 0.075563, 199.495726, 199.425781, 699.425781, 109.000000
396, 6.600000, 0.069851, 199.565577, 199.503906, 699.503906, 109.000000
397, 6.616667, 0.064178, 199.629755, 199.570313, 699.570313, 109.000000
398, 6.633333, 0.058548, 199.688303, 199.636719, 699.636719, 109.000000
399, 6.650000, 0.052970, 199.741273, 199.695313, 699.695313, 109.000000
400, 6.666667, 0.047453, 199.788726, 199.746094, 699.746094, 109.000000
401, 6.683333, 0.042010, 199.830736, 199.796875, 699.796875, 109.000000
402, 6.700000, 0.036657, 199.867392, 199.835938, 699.835938, 109.000000
403, 6.716667, 0.031415, 199.898807, 199.875000, 699.875000, 109.000000
404, 6.733333, 0.026315, 199.925123, 199.906250, 699.906250, 109.000000
405, 6.750000, 0.021400, 199.946523, 199.929688, 699.929688, 109.000000
406, 6.766667, 0.016732, 199.963255, 199.953125, 699.953125, 109.000000
407, 6.783333, 0.012400, 199.975655, 199.968750, 699.968750, 109.000000
408, 6.800000, 0.008540, 199.984194, 199.980469, 699.980469, 109.000000
409, 6.816667, 0.005334, 199.989529, 199.992188, 699.992188, 109.000000
410, 6.833333, 0.002979, 199.992508, 199.996094, 699.996094, 109.000000
411, 6.850000, 0.001530, 199.994038, 200.000000, 700.000000, 109.000000
